episode,score,q_value,men_len
688,200.0,19.203149602389335,1000
689,150.0,19.303857261133192,1000
690,171.0,19.301737224459647,1000
691,62.0,19.77915930185318,1000
692,130.0,19.708273811554907,1000
693,59.0,20.314995392298698,1000
694,90.0,20.33951359055042,1000
695,200.0,20.44986980304718,1000
696,12.0,20.31257900817394,1000
697,200.0,20.307468728494644,1000
698,200.0,20.099382941699027,1000
699,157.0,20.126225322127343,1000
700,162.0,20.110451697325708,1000
701,111.0,19.772906356573106,1000
702,200.0,20.20029111881256,1000
703,56.0,20.316552123117447,1000
704,63.0,20.34563088951111,1000
705,76.0,20.447942973160742,1000
706,200.0,19.997667823457718,1000
707,200.0,19.982448928165436,1000
708,106.0,20.21268448326588,1000
709,105.0,20.693130754542352,1000
710,16.0,20.70764673871994,1000
711,26.0,20.766955299520493,1000
712,27.0,20.427463843131065,1000
713,155.0,20.9934361795187,1000
714,56.0,20.575670246744156,1000
715,200.0,20.464513168764114,1000
716,200.0,20.62750926144123,1000
717,53.0,20.621283691716194,1000
718,14.0,20.607417074036597,1000
719,14.0,20.286753911066054,1000
720,200.0,20.23589913918972,1000
721,200.0,19.896454110193254,1000
722,200.0,19.80802184882164,1000
723,139.0,19.5055604896307,1000
724,200.0,19.613447978568075,1000
725,118.0,19.72542576816082,1000
726,200.0,19.802031369924546,1000
727,200.0,19.984918614959717,1000
728,132.0,20.20073965189457,1000
729,23.0,20.217368977975845,1000
730,93.0,20.031937763929367,1000
731,74.0,20.03344598736763,1000
732,66.0,20.445468452215195,1000
733,24.0,20.436726490306853,1000
734,92.0,20.546362542629243,1000
735,33.0,20.60414908771515,1000
736,35.0,20.59141655483246,1000
737,32.0,20.506335527563095,1000
738,35.0,20.570798426675797,1000
739,103.0,20.553023611426354,1000
740,13.0,20.698054079651833,1000
741,40.0,21.046887442302705,1000
742,26.0,20.80540162258148,1000
743,23.0,20.20966952598095,1000
744,30.0,20.163293286442755,1000
745,73.0,19.9675341091156,1000
746,99.0,19.736880247950555,1000
747,200.0,19.65300613181591,1000
748,70.0,19.618895193314554,1000
749,91.0,19.262518429470063,1000
750,77.0,19.08154385535717,1000
751,150.0,18.965976510953904,1000
752,180.0,19.25758007519245,1000
753,15.0,19.54616801776886,1000
754,160.0,19.807432488131525,1000
755,75.0,19.425651155018805,1000
756,166.0,19.53082997198105,1000
757,134.0,19.745623306846618,1000
758,200.0,20.047309976911546,1000
759,200.0,20.12136251871586,1000
760,133.0,20.271743225455285,1000
761,136.0,20.196640967965127,1000
762,200.0,20.22830546269417,1000
